interval_id,gamma_L,gamma_U,interval_lower_bound,incumbent_upper_bound,interval_status,reason,certificate_basis,requires_pricing_closure,pricing_closure_available,interval_bound_valid,interval_closure_source,interval_closure_source_detail,interval_requires_pricing_closure,interval_pricing_closure_satisfied,interval_oracle_used_for_certificate,interval_oracle_is_diagnostic_only,interval_relaxation_bound_valid,interval_bpc_tree_nodes,interval_bpc_pricing_calls,interval_bpc_exact_pricing_closed,interval_final_lb,interval_final_ub_cutoff,bpc_nodes,open_nodes,generated_columns,cuts,pricing_calls,pricing_time_seconds,rmp_solve_time_seconds,relaxation_time_seconds,lower_bound_source,lower_bound_sources,relaxation_portfolio_mode,relaxation_variants_tried,selected_relaxation_variant,selected_variant_reason,probe_time_seconds,variant_bound_improvement,best_variant_bound,variants_skipped_reason,oracle_bound_merged,oracle_bound_value,oracle_bound_status,oracle_bound_source_json,oracle_bound_solver_status,oracle_bound_model_type,oracle_bound_valid,lower_bound_before_oracle,lower_bound_after_oracle,lower_bound_improvement_by_oracle,leaf_closed_by_oracle_bound
10,0.200925328055,0.21208784628,0.357200583208,0.357200583208,bound_fathomed,inventory_route_gini_relaxation,inventory_route_gini_relaxation_fathomed,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.357200583208,0.357200583208,0,0,0,0,0,0,0,8.5555668,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
11,0.21208784628,0.223250364505,0.34457525657,0.357200583208,replaced_by_children,split_parent_replaced,unresolved,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.34457525657,0.357200583208,0,1,0,0,0,0,0,24.2988743,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
12,0.223250364505,0.234412882731,0.35083790332,0.357200583208,replaced_by_children,split_parent_replaced,unresolved,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.35083790332,0.357200583208,0,1,0,0,0,0,0,23.0802398,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
13,0.234412882731,0.245575400956,0.357201,0.357200583208,bound_fathomed,open_bpc_nodes,unresolved,false,false,true,interval_oracle,interval_exact_oracle_bound_or_infeasible_partition,false,true,true,false,true,0,0,false,0.357201,0.357201,5,5,2930,0,6,198.4533812,23.9954909,18.3082957,interval_exact_oracle_bound,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation|branch_price_tree|interval_exact_oracle_bound|interval_exact_oracle_bound,fixed,,,,0,0,0,,true,0.357201,interval_closed,results\gf_compact_bc_strengthening_round\raw\v12_m1_600s_auto_oracle\interval_13.json,infeasible,original_compact_objective_bound,true,0.353172,0.357201,0.004029,true
14,0.21208784628,0.217669105393,0.351659889519,0.357200583208,replaced_by_children,split_parent_replaced,unresolved,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.351659889519,0.357200583208,0,1,0,0,0,0,0,40.4488052,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
15,0.217669105393,0.223250364505,0.357201,0.357200583208,bound_fathomed,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,interval_oracle,interval_exact_oracle_bound_or_infeasible_partition,false,true,true,false,true,0,0,false,0.357201,0.357201,0,1,0,0,0,0,0,22.5701036,interval_exact_oracle_bound,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation|interval_exact_oracle_bound|interval_exact_oracle_bound,fixed,,,,0,0,0,,true,0.357201,interval_closed,results\gf_compact_bc_strengthening_round\raw\v12_m1_600s_auto_oracle\interval_15.json,infeasible,original_compact_objective_bound,true,0.353708,0.357201,0.003493,true
16,0.245575400956,0.256737919181,0.357200583208,0.357200583208,bound_fathomed,inventory_route_gini_relaxation,inventory_route_gini_relaxation_fathomed,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.357200583208,0.357200583208,0,0,0,0,0,0,0,7.0830412,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
17,0.256737919181,0.267900437406,0.357200583208,0.357200583208,bound_fathomed,inventory_route_gini_relaxation,inventory_route_gini_relaxation_fathomed,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.357200583208,0.357200583208,0,0,0,0,0,0,0,5.6712944,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
18,0.223250364505,0.228831623618,0.357201,0.357200583208,bound_fathomed,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,interval_oracle,interval_exact_oracle_bound_or_infeasible_partition,false,true,true,false,true,0,0,false,0.357201,0.357201,0,1,0,0,0,0,0,22.4519496,interval_exact_oracle_bound,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation|interval_exact_oracle_bound|interval_exact_oracle_bound,fixed,,,,0,0,0,,true,0.357201,interval_closed,results\gf_compact_bc_strengthening_round\raw\v12_m1_600s_auto_oracle\interval_18.json,infeasible,original_compact_objective_bound,true,0.355454,0.357201,0.001747,true
19,0.228831623618,0.234412882731,0.357200583208,0.357200583208,bound_fathomed,inventory_route_gini_relaxation,inventory_route_gini_relaxation_fathomed,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.357200583208,0.357200583208,0,0,0,0,0,0,0,7.7352362,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
20,0.21208784628,0.214878475836,0.357200583208,0.357200583208,bound_fathomed,focused_child_inventory_route_gini_relaxation,inventory_route_gini_relaxation_fathomed,false,false,true,relaxation_bound,focused_child_inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.357200583208,0.357200583208,0,1,0,0,0,0,0,8.7497581,focused_child_inventory_route_gini_relaxation,gamma_floor|focused_split_inherited_parent_lb|focused_child_inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
21,0.214878475836,0.217669105393,0.357201,0.357200583208,bound_fathomed,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,interval_oracle,interval_exact_oracle_bound_or_infeasible_partition,false,true,true,false,true,0,0,false,0.357201,0.357201,0,1,0,0,0,0,0,18.8903156,interval_exact_oracle_bound,gamma_floor|focused_split_inherited_parent_lb|focused_child_inventory_route_gini_relaxation|interval_exact_oracle_bound|interval_exact_oracle_bound,fixed,,,,0,0,0,,true,0.357201,interval_closed,results\gf_compact_bc_strengthening_round\raw\v12_m1_600s_auto_oracle\interval_21.json,integer optimal solution,original_compact_objective_bound,true,0.354451,0.357201,0.002750,true
