relative_path,bytes,sha256,V,M,Q_vector,scenario_label_from_filename,capacity_length,initial_length,target_length,points_length,has_weights,has_min_ratio,has_serialized_distances,geographic_origin,format_shape_valid
testdata/7/test_data_89.txt,1361,58144b4054a53037b561eda1f91a6f1bdfe774e9d39e9561613ccc80cc9e4916,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/7/test_data_9.txt,1338,ab6e46e404a668d374b7e9ceef4afc069c320d42746e0cf8b12874ac42818f5c,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/7/test_data_90.txt,1367,e64d9550d202d8e71e2cc6c62b2e6b6bfa414c3e6e25fdbb3c3c3cc1382488fe,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/7/test_data_91.txt,1351,340d30e1d054ff5c362d6470814f10609605dbedec358833a0c9acf40715297d,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/7/test_data_92.txt,1379,88ba61a5060abefe17c409f5ed9b22486d1d645f8d689836fb48cced99443591,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/7/test_data_93.txt,1363,3387e6412765be71507e70c83f2679b6eb5d809f51e7ec7a87e183fffb79b1db,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/7/test_data_94.txt,1361,322c43a49e7fdc96fd5696ad9a10318ad441cc0413d434d645bb1a0948db7109,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/7/test_data_95.txt,1374,b0f5af83d736f2fbefdb14396e8d7392c0c765766da96637ced0951a4944946f,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/7/test_data_96.txt,1376,043f4fc3a885fb50ae8e16ce9a666cdae14d2eabb248a8c2f77191b74e898746,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/7/test_data_97.txt,1326,e568c880ef74f13b268b268ca34609cc0d8a94311fe48bbc1c2885114515b27a,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/7/test_data_98.txt,1356,b215b65634b50fc5b6771454fb0142752f6209f958b34098abaa0c11448d571b,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/7/test_data_99.txt,1380,bc147d5b66d09b4db00c7b7e395ba29e68f108c245f3f68896cc6d64b5e5a906,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_1.txt,1346,fd619b13d19ac13bc7e268e86ac39dde6de3f2f539485215b0f44efc074d40e5,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_10.txt,1359,905cc026ad8bcfb8e5274a681f141d51a8d49c93a5f574d30f1b292f507636da,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_100.txt,1359,f3f00ff6bd762c909c27b154d6c66f5b54b31cc1098ad63f29d0b0dd6f87938e,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_101.txt,1365,b139a00a721a3f54d5976c801764461272cb0bdd31e1f8981d980d1a49229f81,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_102.txt,1332,1942c1e76e02e5aa59c5528d8e827ea7d34bab8ac0bda4344922a47f10df5d90,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_103.txt,1352,7e1a910c2bd58199d7fb86537363242e5359dcfb61900321795f878fe148c40d,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_104.txt,1369,79d11abf649f4555c532bc50fd331b5930f6830a4c90bd323cf290233f78f586,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_105.txt,1365,6ceed33e19641f48e4026fa1ab388348acb28184061151290dc4a2257944382c,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_106.txt,1344,5095d16e010111b2876bdad24601fdeb62c152febe89a8520836450b50082c10,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_107.txt,1366,d7d42f5de5799a41275deeb955a35fc4b114ad2aa0601235ea2e239e62ca0cd5,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_108.txt,1340,fa8fc7db1aed018f57d69f62636fe4998c2b08b3a23bbd4d90d5465bd502d914,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_109.txt,1360,d3041f078139f43febf4ab14ca213a64a54657d9b71426bb14e94895f3a160c8,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_11.txt,1338,d376157f1e038fb73db07f5d13bb63c8aa1127cf18677078487bfc1503e5cb1a,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_110.txt,1347,502f9177b121fc036443d3319b86048173c3989e4af89f9dae353c236600bd68,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_111.txt,1356,c35c486a64187cb3b10b771fb515a26bad41329841199754d34561c8bec0e2a0,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_112.txt,1348,da253ebbbf3a5e01fc2f83cfa5856d3a751eec001db54751142fad7ee104aafc,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_113.txt,1380,eb3386b944c770fe2a9c3d16844a13a523ef7b0cd7b871d3b981df1a19820c21,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_114.txt,1375,99a1274b12961d9f13421de6e13eea0c49d3090b33b75604f2a949ba72d0d620,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_115.txt,1362,c694586a4b832af9fcd69dcca06da04f9e5cec66d36ef86618855308c36dad8b,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_116.txt,1311,1517510e5882bef051ce45d3afdc5efc833eeda57cfb9d14c6878aba57ac08b5,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_117.txt,1359,8694814eefce807a09065c0791a620edbd3d465443f24bb9edb6c6274b32dd5a,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_118.txt,1360,a6d7b0ef5455cad716417e6e92b27873c2e9f2d179e38f86fed1a8b79a87c845,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_119.txt,1355,6c51628a3568bbcf74f8e44f04debf6be6c7aff5d60121a60d3f615dbeca133c,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_12.txt,1364,d6ef8988ba8d7b54e216c191886a0d6144df2c17ce40ccfed60115c47dc940fb,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_120.txt,1341,9343f776fc4b11f953fadfae6cd0e414b7765b8ab557a9cbae02af46714a062f,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_121.txt,1377,40673d91db3cba8675f4c572c120fb9b07e641e7eb0d66cefd43e1ca4d143b06,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_122.txt,1357,5a1a34d4f640ecd3e7296c914bfa17369a5a19722216f2315e58a52da65cca6b,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_123.txt,1375,09d356660cad84b97328d434d47eaf13eb4beff800c0e0387e7b88f2840e5142,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_124.txt,1376,4e1fe81a138b1c5618bf092f200076ed39bd68322f8325e2b405ac629d45dfcd,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_125.txt,1376,36aaca51b808146705ade5377f4e1c0c357f23f349702b7afb1103ec8ec416c3,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_126.txt,1348,554facc3d9f039e1a3dd177f9f9625d093e4cc83d119e5096f670d544b0a704c,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_127.txt,1320,dff58a7ce8be26ad3464304332b728a6f0613828e698bed030b9fa8b4c9e7323,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_128.txt,1347,6be26150b767bd1300ab509be9c1ccdc31971e306ff4e4f94bd3efc7c4d03f6d,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_129.txt,1355,99e49274b09c4a7db2bd9570b5da66c89dd354c46b4cd9a61e858fdce0803b66,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_13.txt,1356,be511d9770b88ab810521e4b274a0aaec88def2aa9a16c95c55779750221a95d,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_130.txt,1367,34c887e6e0c8b6d967b52cbcdd1d4add8f105dcb2b5eee12e3210a256e2cd872,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_131.txt,1346,be2bc3b87248de49bc5d0b6afb1e983d8e0cc501a524550da8e4d567f21506fb,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_132.txt,1337,2e4bb3381825d0148dbe593d17bb6e4d006cf73fa29c2bcf13e7af96996d56df,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_133.txt,1358,efb5a14ff60dfa0ffe04494ac867c6777961e1dd8033e46c0232f12debc18b9a,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_134.txt,1370,5ebff18ed1810160db263d483b16e6f9a6c02a5605ec6e16b8a9fa25a1c36bd5,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_135.txt,1367,434dc433a39066a9e5d04aa13f6d203c68404ac6c87b8ea87c1c550f86f85f31,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_136.txt,1346,4a84755d51f85f7c81c19275a9f2d6791b4e42112458d20266798240c43f97b1,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_137.txt,1371,32256dbcad7bf5d89244d4ee7ba1cf2b2b4e92c3d79300b8b92e837ed638aa61,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_138.txt,1350,3f27af5ed7635dc53beeded23f43166ec91a668e8aace80b1a8517eb359b20c7,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_139.txt,1340,146bca95c723638bbc7cbf025d7b8ddec54daeb02186c92ac0be6f21611d4013,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_14.txt,1352,158220f8f1a24d53d5b0f991403b78825655d8dccaddc3849ae4a82955d6f66b,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_140.txt,1346,65e75bcf7e4228512eead8786bbd1d47f0f58e5027df09f721ce6e79751126e1,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_141.txt,1370,2c9999afdc0668d7b0a2166591d7b6b46ba7aab90a9941e362c895c333babafe,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_142.txt,1341,667de13b069a975011a00b063b117753f3e87802af3c0aa543ae5b46bf785a25,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_143.txt,1367,7df814093967681463390967c1b65f2ee57c108feebbf0265675757c62d95d94,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_144.txt,1340,3ead77af041f97cd7bb8fef98e53556e9ef4aba0b86be636cb43170c51500fac,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_145.txt,1375,7b57567a12e927f3203ce1f5ca896e108f62c165b5c0d5042bdd961381450462,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_146.txt,1355,252966c6ae5935fa6fd5fd045756eaaff04fb5c713d58be22b9e3ef4330225ae,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_147.txt,1382,82d4cd6bb57ec63235f887be9e1e2c795b3e35cf012394712ec026e306eb6037,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_148.txt,1338,9f716e73260614273ea014633956c3afba8d308a0edb86dbc7f17c1d2febf1de,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_149.txt,1350,589933f222819d44491ca4f405e840a79bafd90356de34d92e80fa86cd77d92f,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_15.txt,1341,ddbd2ccddb2c4f13b4782e5905249f82dff24f0ebe253323e866d05305faa9bd,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_150.txt,1368,5a2b76750d1b07271ff39663d44e5a92692091230108a07fd4ff9b33712ca3fb,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_151.txt,1339,be11e19f49e0b64d9072167372567bfce21df3ef27fb1d28c793aa2753c41087,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_152.txt,1363,967ea4ea7aa94aae637eecb5c542212ffd87872de0347e6ab5e2c8450567cdfc,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_153.txt,1372,dd29b9ea4b3b179e4e63ae1fcc5f0e69d7eba6feba86f09c7bce825b159daf56,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_154.txt,1360,8423bfa2ff64b40c5f510580072a4528dcf51c684b772b9f25fab62fe25e538c,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_155.txt,1373,8b4747f572b7ab9efb260250376633643611cadada52d850a910c46e05841849,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_156.txt,1345,d879e6b02b1bb77c414398dd5c8a7dc22e6373c307a14bc4e171e6dccb741812,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_157.txt,1368,85d3d3661de86354a11a24d2f9566da0051cf32b991efbf9de39a08416957132,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_158.txt,1336,d025167e6900c821aec3197abfff11d6d36e9874a76eceb2dc95302f02cb272c,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_159.txt,1334,63d199a70609d37e8bf99f5bd458d4ee2e65a56c36fde1dffb8ac1d8bb6cea21,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_16.txt,1363,277dd1d745192e854df58eca0f006d928f245f4133f78c9a16a92000da7c56a9,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_160.txt,1364,8f2859b0c501103ffc0173caef0f01138e4deaa632099846e6345a8782db4c4e,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_161.txt,1358,a46789fd937c046cb883b9d727d000770bfe3f004ca0724157c174217243906d,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_162.txt,1373,b8fbf8c0448acba79c768970c000469de3c815e7977282278e66f6dae49adf66,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_163.txt,1342,02d11bc301f0d4e8732be0bbe194925d4627a4d8211d61878152ca69a8db9f5e,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_164.txt,1353,f2936accffee4eb3483c4e2ebec1eb13e0b302e9763fdcacc8b0b860b96f6132,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_165.txt,1337,b4cf661c3aa1ef4964403126bd50ebeb73e0c53f5285982a90cc2ddab49c450b,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_166.txt,1353,61e9348f9c86ef74c14f196a4c004a0c657887102e40a53060472e323caed815,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_167.txt,1344,01fb20dfc1f4bb21367fbdff7377b465a4d8790943f3a180dd4582f7b203d228,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_168.txt,1348,9bf42732f0cef0db0c45ff40aa9443a1604120bf7bb61e8062d66651e3b57f6a,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_169.txt,1393,07b4729d293ffda32ae744ba338e9fca2dd854afb41b2c7da4e5def68216006b,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_17.txt,1338,2f9acfa10b0a4633ba3850dfb030871b01c91dda21cd87dfb129d5592beba9ec,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_170.txt,1365,66cc0fc2e78bbfee7d25ebed7d1bedb55463d2d6fc48eeb4b867704de0ff8de7,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_171.txt,1367,b93f1a4124a9c5a962cd4e5471452e380e0867088b83066fb35a2e1891db9eae,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_172.txt,1384,2d95650944fa1430caf607fa0a175b0a6a3ef79c5ae749a048bb79b3b39ae457,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_173.txt,1340,13173a37e12ad7851edb90b35056ae88adcbea8e4b53aa0aedf895f71bf67787,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_174.txt,1378,4ad69382583773f48fb7e8964ee12103fb1ce566260f8d3f2c879b9679e7e268,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_175.txt,1344,e0361f7da5a11284b609b4c71be828f06757bc2b844e3c1a0ac169305770ea88,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_176.txt,1357,d1d76ec41a9aa228ed1414431e3f5cc241fbf3adcc3237c60c7e5fbb54cea788,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_177.txt,1367,8587542f4b839e7fe514bfb0e233dce996b250c26901f74d130bdc286e6e4e2f,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_178.txt,1383,d190328e209dd3b09044581a8b6702aa64cb5e9848e1673c39da1a80b2336695,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_179.txt,1320,c229c1ba3e23e6f5cda8f3637fd29c68b87c3859a66c7e073480dc49705a53f1,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_18.txt,1364,2ee4418a46fc4f69a23bbee3f4a3c295e9b95b170fa706820f4b7acfe3704846,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_19.txt,1355,580d9e013d5a1e245eaceff457ca60c7e5b0c0f4cedef5563fb3f9a7210291cd,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_2.txt,1362,d8f84a849227cc0709f5d6fc59e65561a1148307d7632a80eb869850d50af2c6,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_20.txt,1346,ecfd9afa8819d7c47efe7e6bede15cdc3f802eb9bfa47e6214ec44c3ad4ae24b,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_21.txt,1347,f46974e838f3cab363fbbc9630f94c6edf0fd8c3b978e063f70354e233323ba6,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_22.txt,1329,fdda6e1571370c133cfde65e72d34109cd86bdc0e8d6200aaa341a9f484fa4ce,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_23.txt,1376,1ad8862c5d5918f33cf73e940623c412eaaf85c6e0cbc14dd4f199706dd04b1d,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_24.txt,1375,d11dfe0bc817fdd475f8d5d4b393d35b7083502760ca248c1bb9047f61bf4f04,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_25.txt,1354,28f3bdcdf5b66bb29c7b53495b179d23203fbdafc87c53b6ca029d0b281189eb,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_26.txt,1352,b648181f10da9b97c3f8fcf3402528aeed5c6e2c0c0bad1c65e61ea3cb5c64e1,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_27.txt,1366,d8a7a2a41b297345c2b7ed8c432e3bdabb005a755b426d1e593efbf190337f7a,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_28.txt,1372,5d84ab24e9477ebcff631004ab2292ae7d92b258dc180b4f6bcd802fbe57d092,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_29.txt,1377,1816ae1e906b3a42643e5981e3c6a50ec04ca0267b130f221dd8d9da1e4b0ef8,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_3.txt,1349,2834eca20489066ffaaff0cc0af0b5b68c7ba4579b07528da27534b93cd776c7,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_30.txt,1362,5338d37a2a5348109b8c048d944abd94d8241ed734a9dbc413edf20c8b3b5640,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_31.txt,1361,139a121235c98067e11fad74d6fbca170419febdbefdd595de8d14bd69becb4f,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_32.txt,1360,c96a1beedc7e05838c425a3737953e83367c5335f2f293983f67e99d3e5932be,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_33.txt,1351,706da3b51444c8e8e92152aaf6bfbced76814ba5bbbaee0caf09fbf1312fb717,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_34.txt,1366,1c91bda7def34c6f1e91dcd33aa18dbe02c39532ac9aa9a5fe62a903d0822908,10,2,"[20,20]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
testdata/8/test_data_35.txt,1335,dc636883d91639efc7449485aef517054fc5083abbbaefbce8388983521cc2a4,10,2,"[30,30]",unlabeled,11,11,11,11,False,False,True,synthetic_or_unknown,True
