run_id,instance,decision_sequence,interval_id,variable,family,parent_lower,parent_upper,parent_width,width_tolerance,left_lower,left_upper,left_width,c_L,right_lower,right_upper,right_width,c_R,fixed_left,fixed_right,equal_weight
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","p_0_2","pickup_movement",0,20,20,9.9999999999999995e-08,0,20,20,0,0,20,20,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","p_0_3","pickup_movement",0,20,20,9.9999999999999995e-08,0,20,20,0,0,20,20,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","p_0_4","pickup_movement",0,20,20,9.9999999999999995e-08,0,20,20,0,0,20,20,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","p_0_5","pickup_movement",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","p_0_6","pickup_movement",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","p_0_7","pickup_movement",0,4,4,9.9999999999999995e-08,0,4,4,0,0,4,4,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","p_0_8","pickup_movement",0,20,20,9.9999999999999995e-08,0,20,20,0,0,20,20,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","p_0_9","pickup_movement",0,5,5,9.9999999999999995e-08,0,5,5,0,0,5,5,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","p_1_1","pickup_movement",0,16,16,9.9999999999999995e-08,0,16,16,0,0,16,16,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","p_1_10","pickup_movement",0,16,16,9.9999999999999995e-08,0,16,16,0,0,16,16,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","p_1_11","pickup_movement",0,20,20,9.9999999999999995e-08,0,20,20,0,0,20,20,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","p_1_12","pickup_movement",0,20,20,9.9999999999999995e-08,0,20,20,0,0,20,20,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","p_1_2","pickup_movement",0,20,20,9.9999999999999995e-08,0,20,20,0,0,20,20,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","p_1_3","pickup_movement",0,20,20,9.9999999999999995e-08,0,20,20,0,0,20,20,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","p_1_4","pickup_movement",0,20,20,9.9999999999999995e-08,0,20,20,0,0,20,20,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","p_1_5","pickup_movement",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","p_1_6","pickup_movement",0,1,1,9.9999999999999995e-08,0,1,1,0,0,1,1,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","p_1_7","pickup_movement",0,4,4,9.9999999999999995e-08,0,4,4,0,0,4,4,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","p_1_8","pickup_movement",0,20,20,9.9999999999999995e-08,0,20,20,0,0,20,20,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","p_1_9","pickup_movement",0,5,5,9.9999999999999995e-08,0,5,5,0,0,5,5,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_10_0","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_10_1","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_10_2","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_10_3","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_10_4","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_10_5","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_11_0","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_11_1","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_11_2","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_11_3","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_11_4","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_11_5","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_12_0","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_12_1","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_12_2","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_12_3","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_12_4","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_1_0","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_1_1","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_1_2","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_1_3","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_1_4","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_1_5","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_2_0","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_2_1","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_2_2","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_2_3","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_2_4","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_2_5","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_3_0","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_3_1","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_3_2","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_3_3","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_3_4","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_4_0","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_4_1","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_4_2","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_4_3","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_4_4","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_5_0","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_5_1","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_5_2","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_5_3","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_5_4","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_6_0","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_6_1","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_6_2","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_6_3","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_6_4","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_7_0","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_7_1","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_7_2","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_7_3","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_7_4","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_8_0","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_8_1","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_8_2","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_8_3","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_8_4","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_8_5","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_9_0","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
"stage3_300s__round39_small_hard_V12_M2_Q20_slot06_seed258908503__K1-AMF","round39_small_hard_V12_M2_Q20_slot06_seed258908503.txt",1,"L0","prod_9_1","gini_inventory_product",0,0.70625309852907492,0.70625309852907492,9.9999999999999995e-08,0,0.35312654926453746,0.35312654926453746,0.5,0,0.70625309852907492,0.70625309852907492,0,0,0,1
