state_id,variant,round,lp_valid,lp_infeasible,lp_objective,lp_work,lp_time,lp_simplex_iterations,max_in_violation,in_subset,max_out_violation,out_subset,max_proj_in_violation,proj_in_subset,max_proj_out_violation,proj_out_subset,cuts_generated,cuts_added,duplicates,dominated,nonviolated,status
ROLE_V12_M2,IR2-mixed-projected-full-closure,0,1,0,0.20926487771892269,0.070376852055934344,0.032999992370605469,1140,15.396898868287991,5;6;7;9;10;11,15.744209843782748,2;3;8;12,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_V12_M2,IR2-mixed-projected-full-closure,1,1,0,0.21745052208861701,0.08490266383488812,0.057000160217285156,1233,0.76650390069068575,5;11,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
ROLE_V12_M2,IR2-mixed-projected-full-closure,2,1,0,0.21750334569942315,0.073348348746918826,0.034000158309936523,1127,0.73972588915714965,7;10,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
ROLE_V12_M2,IR2-mixed-projected-full-closure,3,1,0,0.21761285289159579,0.06232259763889126,0.029999971389770508,1000,0,,0,,0,,0,,4,0,0,0,4,mathematical_closure_complete
ROLE_TIGHT3102,IR2-mixed-projected-full-closure,0,1,0,0.407329005858862,0.73320858909251196,0.27999997138977051,3843,12.875958904746547,2;6;7;13;17;18,55.83305184142624,8;10;12;14;15;16;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_TIGHT3102,IR2-mixed-projected-full-closure,1,1,0,0.40952528893434192,0.67894944105804844,0.25900006294250488,3644,4.594848824204135,7;10;13;15;18,34.398607444945114,2;3;6;8;12;14;17;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_TIGHT3102,IR2-mixed-projected-full-closure,2,1,0,0.41024679313184331,0.89319558663724585,0.36400008201599121,4600,1.8290679493738071,7;10;13,34.929514762410697,5;6;8;12;14;15;17;18;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_TIGHT3102,IR2-mixed-projected-full-closure,3,1,0,0.41134913252957722,0.84257411137014671,0.33899998664855957,4143,8.8492421761216935,6;7;10;13;15;16;18,51.007364951058356,2;3;5;8;12;14;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_TIGHT3102,IR2-mixed-projected-full-closure,4,1,0,0.41263189493696362,0.84263237596356833,0.31399989128112793,4132,6.3034068005688724,6;7;9;10;13;16;18,32.866870391791132,2;3;5;8;12;14;15;17;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_TIGHT3102,IR2-mixed-projected-full-closure,5,1,0,0.41387545547498439,1.2177102529436954,0.48300004005432129,5382,8.650302485811121,2;3;6;7;10;13;15;16;17,35.782212840687706,8;11;14;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_TIGHT3102,IR2-mixed-projected-full-closure,6,1,0,0.41433443472493942,0.95545922685441897,0.35699987411499023,4380,6.3537519957963644,3;6;7;13;15,32.077440618503587,2;5;8;10;11;14;16;17;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_TIGHT3102,IR2-mixed-projected-full-closure,7,1,0,0.41688536345769811,1.1246011025685037,0.41700005531311035,5079,7.5230636936109843,3;4;6;7;15;16,27.454567940529145,2;5;8;14;17;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_TIGHT3102,IR2-mixed-projected-full-closure,8,1,0,0.41935668885309746,1.0162616960778867,0.37199997901916504,4699,4.6451160999966516,4;7;9;10;13;16;18,24.96163420591586,2;5;6;8;11;12;14;15;17;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_TIGHT3102,IR2-mixed-projected-full-closure,9,1,0,0.42010502726146848,1.2481312962855629,0.45200014114379883,4945,3.0328814074247887,4;7;16,19.060368587508929,5;10;13;14;19;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_TIGHT3102,IR2-mixed-projected-full-closure,10,1,0,0.42018203961361739,1.1761560253560175,0.4290001392364502,5333,3.2328030861490138,4;6;7;10;13;16;18;19,10.127255195154634,14;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_TIGHT3102,IR2-mixed-projected-full-closure,11,1,0,0.4203080420702312,1.1546673536722374,0.42700004577636719,5091,2.9095235051273067,13;16,25.739004704352418,3;5;6;7;8;10;11;12;14;15;17;18;19;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_TIGHT3102,IR2-mixed-projected-full-closure,12,1,0,0.42037836339428686,1.7594666850824818,0.65599989891052246,7353,2.5479271855453094,1;7;10;13;16,12.911006135053894,5;8;11;14;17;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_TIGHT3102,IR2-mixed-projected-full-closure,13,1,0,0.42068270559081533,1.0454790630639106,0.37899994850158691,4887,2.6653316245892773,4;7;10;13;19,7.1757519972168931,2;3;5;6;8;11;12;14;15;17;18;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_TIGHT3102,IR2-mixed-projected-full-closure,14,1,0,0.42088351398226159,1.0779084325907511,0.38400006294250488,4849,3.6930610041101506,4;7;9;13;15;18,2.7169167738428914,2;8;10;11;16;19;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_TIGHT3102,IR2-mixed-projected-full-closure,15,1,0,0.42094551189255691,1.1614107378595178,0.42200016975402832,5264,2.5996002082516729,4;7;10;13;16;19,2.0096245665882329,2;8;11;14;17;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_TIGHT3102,IR2-mixed-projected-full-closure,16,1,0,0.42109622388134438,1.094316107657888,0.41199994087219238,5034,3.3207518314322728,1;4;6;7;9;10;13;16;18,1.9669252981141834,5;14;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_TIGHT3102,IR2-mixed-projected-full-closure,17,1,0,0.4212378322673484,0.90289985511994142,0.32100009918212891,4104,3.3445142604816551,4;7;13;19,4.3608913270434035,1;2;5;8;10;11;14;16;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_TIGHT3102,IR2-mixed-projected-full-closure,18,1,0,0.42125870468431087,1.1496997875264987,0.42100000381469727,5062,2.273107179898076,1;4;7;10;13;19,2.273107179901821,2;8;11;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_TIGHT3102,IR2-mixed-projected-full-closure,19,1,0,0.42128394690187299,1.3600269456546363,0.50399994850158691,6148,1.8701291544164529,1;7;10;13;16;19,2.2291651903469027,8;11;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_TIGHT3102,IR2-mixed-projected-full-closure,20,1,0,0.42132997370466874,1.168300546767991,0.42999982833862305,5128,2.3372764899838163,1;4;7;10;11;13;16;17,2.3372764899837772,2;5;8;14;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_TIGHT3102,IR2-mixed-projected-full-closure,21,1,0,0.42134005268010877,1.166469809723806,0.42599987983703613,4775,1.9715069091332942,1;4;7;10;13;16;19,1.8168183941720986,5;8;11;14;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_TIGHT3102,IR2-mixed-projected-full-closure,22,1,0,0.42168011961718954,1.0591865656904578,0.3880000114440918,5092,0,,1.6208035521869879,2;8;11;17;20,0,,0,,4,1,0,0,3,cuts_added_reoptimize
ROLE_TIGHT3102,IR2-mixed-projected-full-closure,23,1,0,0.42168542612485171,1.655439456516081,0.62699985504150391,7557,0,,1.2685036290728353,2;5;8;11;14;17;20,0,,0,,4,1,0,0,3,cuts_added_reoptimize
ROLE_TIGHT3102,IR2-mixed-projected-full-closure,24,1,0,0.42170324458871566,0.96773728514779023,0.35700011253356934,4470,0,,0.89033607776432966,3;6;8;9;12;15;17;18;20,0,,0,,4,1,0,0,3,cuts_added_reoptimize
ROLE_TIGHT3102,IR2-mixed-projected-full-closure,25,1,0,0.4217047474371115,1.2002023526882666,0.43799996376037598,5613,0,,0.8903360777635132,2;3;6;8;9;12;15;18;20,0,,0,,4,1,0,0,3,cuts_added_reoptimize
ROLE_TIGHT3102,IR2-mixed-projected-full-closure,26,1,0,0.42170663265370201,0.90645981174053991,0.33500003814697266,4296,0,,0.89033607776327717,2;3;6;8;9;12;14;15;17;18;20,0,,0,,4,1,0,0,3,cuts_added_reoptimize
ROLE_TIGHT3102,IR2-mixed-projected-full-closure,27,1,0,0.42174092052402229,0.74119906977508732,0.27499985694885254,3489,0,,0,,0,,0,,4,0,0,0,4,mathematical_closure_complete
ROLE_HIGH3201,IR2-mixed-projected-full-closure,0,1,0,2.2662584414844371,0.67393507627163296,0.24500012397766113,3344,58.237703123211084,7;10;12;13;16;18;19,60.697431692441022,2;5;8;14;17,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_HIGH3201,IR2-mixed-projected-full-closure,1,1,0,2.2783741765292738,0.84450641524142434,0.32700014114379883,3938,76.84141805394303,1;7;9;12;15;16;18;19,66.895552892650997,2;4;5;8;11;13;14;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_HIGH3201,IR2-mixed-projected-full-closure,2,1,0,2.2855443235169997,1.1158819912317983,0.48099994659423828,4804,51.589392288244959,1;4;6;7;10;12;13;16;18;19,52.98988151516366,2;5;8;11;14;17;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_HIGH3201,IR2-mixed-projected-full-closure,3,1,0,2.3112810474969616,0.83114782878675886,0.31599998474121094,4110,50.408363075328538,1;6;7;9;10;12;13;15;16;19,11.62693983226538,14;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_HIGH3201,IR2-mixed-projected-full-closure,4,1,0,2.3153419644575872,0.86451888206889316,0.33699989318847656,4140,50.342236687033456,1;3;4;6;7;9;10;12;13;15;16;18;19,9.6804766306876733,2;14,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_HIGH3201,IR2-mixed-projected-full-closure,5,1,0,2.3363101863830495,0.80383185156572412,0.31999993324279785,4142,0,,0,,0,,0,,4,0,0,0,4,mathematical_closure_complete
ROLE_HIGH3202,IR2-mixed-projected-full-closure,0,1,0,1.5823276849906989,0.54414987071034038,0.20699977874755859,3123,31.615768100842466,2;7;10;12;14;15;16;18;20,42.591001642638084,1;4;13;19,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_HIGH3202,IR2-mixed-projected-full-closure,1,1,0,1.5911236719162622,0.64319997733709144,0.24800014495849609,3635,23.446154839695005,2;12;15;18;20,22.577899368662525,1;4;7;11;13;14;19,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_HIGH3202,IR2-mixed-projected-full-closure,2,1,0,1.5924296672540095,0.81390063915405142,0.30199980735778809,3833,27.133126828497474,2;12;14;15;20,23.535816670618345,1;3;4;7;10;13;18;19,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_HIGH3202,IR2-mixed-projected-full-closure,3,1,0,1.5929877801145762,0.97125115232756321,0.41300010681152344,4623,15.576835305809043,2;6;9;12;15;17;18;20,12.097779784450697,1;4;7;10;13;16;19,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_HIGH3202,IR2-mixed-projected-full-closure,4,1,0,1.5936549059658689,0.9009619570337235,0.33299994468688965,4394,4.5846928351119285,2;3;6;12;15;18;20,0.24937063736746445,1;7;19,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_HIGH3202,IR2-mixed-projected-full-closure,5,1,0,1.5937684957721421,1.0615333887220704,0.40599989891052246,4678,4.9258371572462796,2;3;5;9;12;15;17;18;20,0.24999999999999201,1;4;7;13;19,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_HIGH3202,IR2-mixed-projected-full-closure,6,1,0,1.593854601067404,0.78003385439983486,0.30399990081787109,3704,5.8611944331234698,2;6;12;15;17,1.2849185245122812,3;5;9;11;18;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_HIGH3202,IR2-mixed-projected-full-closure,7,1,0,1.5939355087966116,0.86246112391759444,0.30999994277954102,4268,5.940552679308051,2;6;12;17;20,0.99111319659897212,3;9;15;18,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_HIGH3202,IR2-mixed-projected-full-closure,8,1,0,1.5939530155123376,1.2124975701287013,0.4179999828338623,4938,4.7582043664279485,2;3;5;6;9;12;14;15;17;18;20,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
ROLE_HIGH3202,IR2-mixed-projected-full-closure,9,1,0,1.5944585870196444,1.0594623011757713,0.39800000190734863,4692,3.1856728001522536,3;6;9;11;12;14;15;18;20,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
ROLE_HIGH3202,IR2-mixed-projected-full-closure,10,1,0,1.5944941390653298,0.94807443425717108,0.35199999809265137,4387,2.6508014401590119,2;3;6;9;11;12;14;15;18;20,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
ROLE_HIGH3202,IR2-mixed-projected-full-closure,11,1,0,1.5945413421308778,0.90729508431554018,0.3320000171661377,4074,2.4356750912055403,2;3;5;6;8;12;15;17;18;20,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
ROLE_HIGH3202,IR2-mixed-projected-full-closure,12,1,0,1.5945830140881896,1.0865977475631057,0.38699984550476074,4748,2.8067721760457842,2;3;6;9;12;15;17;18,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
ROLE_HIGH3202,IR2-mixed-projected-full-closure,13,1,0,1.5946176087258876,0.98340997976118272,0.35500001907348633,4600,2.4632426996660706,2;6;11;12;14;15;17;20,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
ROLE_HIGH3202,IR2-mixed-projected-full-closure,14,1,0,1.5946320346025811,0.97644020632579387,0.36600017547607422,4352,2.561049820471784,2;3;6;8;9;11;12;14;15;17;18;20,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
ROLE_HIGH3202,IR2-mixed-projected-full-closure,15,1,0,1.5946764090921106,1.2410220980681843,0.45300006866455078,5643,2.4258436448874701,2;5;6;11;12;14;20,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
ROLE_HIGH3202,IR2-mixed-projected-full-closure,16,1,0,1.5947192686767186,1.0573500619604539,0.39300012588500977,4681,2.4158851234365839,2;5;6;11;12;14;15;17;20,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
ROLE_HIGH3202,IR2-mixed-projected-full-closure,17,1,0,1.5947389565027168,1.1780705860497089,0.42799997329711914,5043,2.5450691020450429,2;3;5;6;8;9;11;12;14;15;17;18;20,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
ROLE_HIGH3202,IR2-mixed-projected-full-closure,18,1,0,1.5954531237588687,0.88749143149164733,0.32100009918212891,4398,1.1053140536498176,2;6;12;15;20,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
ROLE_HIGH3202,IR2-mixed-projected-full-closure,19,1,0,1.5954738089799962,1.0388468638080044,0.37299990653991699,4731,1.1452919618143995,2;3;6;9;12;15;17;18;20,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
ROLE_HIGH3202,IR2-mixed-projected-full-closure,20,1,0,1.5955068258075278,0.93881096347271908,0.32899999618530273,4266,0.98583574284728537,2;5;6;12;20,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
ROLE_HIGH3202,IR2-mixed-projected-full-closure,21,1,0,1.595508734690434,0.94113163825583113,0.33000016212463379,4298,0.83220885598030936,2;5;6;12;15;20,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
ROLE_HIGH3202,IR2-mixed-projected-full-closure,22,1,0,1.5955142454590514,1.1640660281656858,0.41300010681152344,5399,0.27338905784064238,2;5;17;20,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
ROLE_HIGH3202,IR2-mixed-projected-full-closure,23,1,0,1.5955154969470242,0.97029470958056852,0.35700011253356934,4254,0.14574234285207233,6;12,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
ROLE_HIGH3202,IR2-mixed-projected-full-closure,24,1,0,1.5955157940274589,1.0198987403456974,0.3600001335144043,4498,0.14573956449400605,6;12;15,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
ROLE_HIGH3202,IR2-mixed-projected-full-closure,25,1,0,1.59551630296685,1.018966008137467,0.37199997901916504,4453,0.13825319392187502,3;6;9;12;15;18,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
ROLE_HIGH3202,IR2-mixed-projected-full-closure,26,1,0,1.5955186709793687,0.96014664383958115,0.3469998836517334,4387,0,,0,,0,,0,,4,0,0,0,4,mathematical_closure_complete
ROLE_MODERATE3301,IR2-mixed-projected-full-closure,0,1,0,0.033181515548994941,0.39434259560512314,0.14199995994567871,2313,14.557921242196944,8;11;17,1.626735999413746,1;7;16;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_MODERATE3301,IR2-mixed-projected-full-closure,1,1,0,0.033181515548994969,0.41206657959507187,0.14499998092651367,2385,7.826343274520525,1;4;6;8;13;18,1.9306596849951445,10;14;16,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_MODERATE3301,IR2-mixed-projected-full-closure,2,1,0,0.033181515548994914,0.32631555932041173,0.11699986457824707,1838,7.8122357236971283,5;8;14;17,1.6241152043199152,1;2;6;7;9;11;15;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_MODERATE3301,IR2-mixed-projected-full-closure,3,1,0,0.033181515548994948,0.39139267618958995,0.1400001049041748,2121,14.694830363348377,3;5;6;8;9;11;12;17;18,17.775229807022377,1;2;7;10;16;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_MODERATE3301,IR2-mixed-projected-full-closure,4,1,0,0.033181515548994914,0.47319230118814287,0.16199994087219238,2737,8.6147988882736968,5;8;11;13,0,,0,,0,,4,1,0,0,3,cuts_added_reoptimize
ROLE_MODERATE3301,IR2-mixed-projected-full-closure,5,1,0,0.033181515548994914,0.39153807819422426,0.15100002288818359,2146,2.1378403700261384,5;8,2.0576920276979767,2;6;11;15;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_MODERATE3301,IR2-mixed-projected-full-closure,6,1,0,0.033181515548994928,0.39956015582417137,0.14599990844726562,2306,0.15584466641146832,1;13,1.8065096683924295,2;4;7;11,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_MODERATE3301,IR2-mixed-projected-full-closure,7,1,0,0.033181515548994914,0.40876761289669394,0.17599987983703613,2353,0,,0,,0,,0,,4,0,0,0,4,mathematical_closure_complete
ROLE_MODERATE3302,IR2-mixed-projected-full-closure,0,1,0,0.09872587083631805,1.2213697554960592,0.43400001525878906,5395,43.691201253470012,2;3;4;6;7;9;12;13;15;16;18;20,43.127475040537931,5;10;11;14;17;19,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_MODERATE3302,IR2-mixed-projected-full-closure,1,1,0,0.099208950240930585,1.2384282181212181,0.45799994468688965,5133,25.293638891277809,2;3;4;6;7;9;12;15;16;17;18;19;20,26.09017568781465,5;8;10;11;13;14,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_MODERATE3302,IR2-mixed-projected-full-closure,2,1,0,0.099435244364847949,1.315555808014764,0.48600006103515625,5416,22.975411558458667,2;3;5;6;8;9;12;15;17;18;20,22.231588651169773,7;10;11;13;14;19,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_MODERATE3302,IR2-mixed-projected-full-closure,3,1,0,0.09959501567547463,1.5752459831679033,0.57500004768371582,6609,18.804778777122909,2;3;6;9;12;15;17;18,20.821516831138393,5;8;11;13;14;19,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_MODERATE3302,IR2-mixed-projected-full-closure,4,1,0,0.099678274861806401,1.2316542659540002,0.44799995422363281,5197,15.288161814408262,3;6;9;12;15;18,16.198494091586227,2;5;8;11;14;17,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_MODERATE3302,IR2-mixed-projected-full-closure,5,1,0,0.10119730944976493,1.2094704005091339,0.43300008773803711,4828,19.540209743322116,2;3;9;12;15;18;20,18.989793582179662,5;8;11;14;17,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_MODERATE3302,IR2-mixed-projected-full-closure,6,1,0,0.10129048085083771,1.5937134854679262,0.57200002670288086,6514,12.695088707225445,2;3;4;8;9;12;15;16;17;18;20,10.076287436594971,5;7;10;11;13;14;19,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_MODERATE3302,IR2-mixed-projected-full-closure,7,1,0,0.10136925256297621,1.2047647908358954,0.42599987983703613,4922,8.7025859899027651,3;4;9;12;15;16;18,8.702585989902758,5;7;8;10;11;13;14;19;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_MODERATE3302,IR2-mixed-projected-full-closure,8,1,0,0.10141051111189452,1.2325471637821888,0.43699979782104492,4941,8.8045979846165405,3;4;7;12;13;15;16;18;19,8.3531817818282921,5;6;8;11;14;17;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_MODERATE3302,IR2-mixed-projected-full-closure,9,1,0,0.10146019580835743,1.5601289689972291,0.55399990081787109,6393,4.3925524953857016,3;12;15;18,7.6739462315966289,2;4;5;8;10;11;14;16;17;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_MODERATE3302,IR2-mixed-projected-full-closure,10,1,0,0.10153540664346206,1.1726089664645545,0.41999983787536621,4744,1.3341030186003149,3;4;7;9;12;13;15;16;18;19,6.8415198108885527,2;5;8;11;14;17;20,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_MODERATE3302,IR2-mixed-projected-full-closure,11,1,0,0.1016610383978041,1.3857410464614104,0.47799992561340332,5691,0.37897415424052788,2;17;20,0.37897415424054343,8;11;14,0,,0,,4,2,0,0,2,cuts_added_reoptimize
ROLE_MODERATE3302,IR2-mixed-projected-full-closure,12,1,0,0.10166336184951144,1.467223524345086,0.52499985694885254,5822,0,,0,,0,,0,,4,0,0,0,4,mathematical_closure_complete
V50_TIGHT,IR2-mixed-projected-full-closure,0,1,0,0.76590136269542775,5.6340441569891055,1.9019999504089355,6757,22.862326686638536,12;15;17;21;35;41;45;47,23.159386331309278,7;16;22;26;27;33;37;46;48;50,0,,0,,4,2,0,0,2,cuts_added_reoptimize
V50_TIGHT,IR2-mixed-projected-full-closure,1,1,0,0.76734571918835337,6.158271579965712,1.9790000915527344,7394,18.665828344085035,6;9;12;15;17;18;24;27;28;33;35;37;45;47;48,19.913688603563244,7;16;22;26;46;50,0,,0,,4,2,0,0,2,cuts_added_reoptimize
V50_TIGHT,IR2-mixed-projected-full-closure,2,1,0,0.76793913192235408,3.9765383316965104,1.3179998397827148,6630,11.641492525470763,6;9;12;15;17;35;47,12.352348681369367,7;16;22;26;27;28;33;37;38;45;46;48;50,0,,0,,4,2,0,0,2,cuts_added_reoptimize
V50_TIGHT,IR2-mixed-projected-full-closure,3,1,0,0.76813139274290276,8.2855707250563881,2.5499999523162842,8132,7.4880305694051161,9;12;15;17;18;21;24;27;33;35;45;48,9.4195502148118724,5;7;16;26;28;38;47;50,0,,0,,4,2,0,0,2,cuts_added_reoptimize
V50_TIGHT,IR2-mixed-projected-full-closure,4,1,0,0.76835133873935313,5.5158061276247343,1.7599999904632568,6655,8.1879902050104221,3;6;9;12;15;17;18;21;24;27;33;35;36;41;45;47;48,10.305085883188022,7;16;26;44;50,0,,0,,4,2,0,0,2,cuts_added_reoptimize
V50_TIGHT,IR2-mixed-projected-full-closure,5,1,0,0.76882200850998017,8.0986653953701797,2.562000036239624,7791,8.2177040229660481,9;12;15;17;30;35;45,9.0893447966816634,7;16;22;26;27;33;37;38;41;44;47;48;50,0,,0,,4,2,0,0,2,cuts_added_reoptimize
V50_TIGHT,IR2-mixed-projected-full-closure,6,1,0,0.76891897829433276,6.4931822159575798,2.0540001392364502,7517,8.64043955530021,6;12;15;17;21;27;29;30;33;35;45;47;48,8.572798720756813,5;7;16;22;26;37;41;44;50,0,,0,,4,2,0,0,2,cuts_added_reoptimize
V50_TIGHT,IR2-mixed-projected-full-closure,7,1,0,0.76908803421655392,4.9654643883008607,1.6139998435974121,6334,5.4139043567196028,9;12;15;18;24;27;33;42;45;48,4.6129937612339003,7;11;16;17;26;35;37;41;47;50,0,,0,,4,2,0,0,2,cuts_added_reoptimize
V50_TIGHT,IR2-mixed-projected-full-closure,8,1,0,0.76919298627014743,7.7093555588839209,2.375999927520752,8123,8.2752598284772336,6;9;12;15;21;35;41;45;47,4.2559078646288349,5;7;11;16;17;22;26;27;33;37;38;44;48;50,0,,0,,4,2,0,0,2,cuts_added_reoptimize
V50_TIGHT,IR2-mixed-projected-full-closure,9,1,0,0.76923225588311539,6.989553356149484,2.1710000038146973,7157,6.8847290010580915,6;9;12;15;21;27;33;45;48,4.10720860443812,7;16;22;37,0,,0,,4,2,0,0,2,cuts_added_reoptimize
V50_TIGHT,IR2-mixed-projected-full-closure,10,1,0,0.76929521707213477,7.2109615463477299,2.2249999046325684,7438,4.68417331727467,15;45,5.1043785772605066,5;7;11;16;26;27;28;33;37;48;50,0,,0,,4,2,0,0,2,cuts_added_reoptimize
V50_TIGHT,IR2-mixed-projected-full-closure,11,1,0,0.76943778094208404,8.7242799947948395,2.8179998397827148,8496,8.5595089090699332,9;15;17;27;30;33;35;41;45;48,8.2563441849449717,7;16;26;28;37;38;44;47;50,0,,0,,4,2,0,0,2,cuts_added_reoptimize
V50_TIGHT,IR2-mixed-projected-full-closure,12,1,0,0.76953545039724969,6.6684100213848625,2.1410000324249268,8128,4.7378473595389554,9;12;15;18;21;24;27;30;33;41;45;47;48,4.3638557466934653,5;7;10;16;26;28;37;38;50,0,,0,,4,2,0,0,2,cuts_added_reoptimize
V50_TIGHT,IR2-mixed-projected-full-closure,13,1,0,0.76957546622357043,8.6178734937186814,2.7020001411437988,8303,5.880193684961128,3;6;9;10;12;15;18;19;24;30;37;45,6.5245238873444737,5;7;11;16;22;26;27;28;33;38;41;44;46;48;50,0,,0,,4,2,0,0,2,cuts_added_reoptimize
V50_TIGHT,IR2-mixed-projected-full-closure,14,1,0,0.76965940234385544,11.473355681335565,3.4790000915527344,9302,3.3214419767868582,6;9;12;15;18;21;24;27;30;33;36;45;48,4.5691621029199494,2;7;10;11;16;22;26;28;41;46;47;50,0,,0,,4,2,0,0,2,cuts_added_reoptimize
V50_TIGHT,IR2-mixed-projected-full-closure,15,1,0,0.76971668684654992,11.980711733156497,3.5179998874664307,10098,2.3354104717235495,3;9;12;15;17;18;24;30;33;35;42;45;48,3.9582956627236126,5;7;16;20;26;41;44;47;50,0,,0,,4,2,0,0,2,cuts_added_reoptimize
V50_TIGHT,IR2-mixed-projected-full-closure,16,1,0,0.76973138420694664,9.2780944357794972,2.8970000743865967,8308,2.442982162013883,3;6;9;12;15;18;23;24;27;30;33;41;42;45;47;48,4.0642039528833189,2;5;7;16;20;26;28;44;50,0,,0,,4,2,0,0,2,cuts_added_reoptimize
V50_TIGHT,IR2-mixed-projected-full-closure,17,1,0,0.7697547793427999,6.2649796049011117,2.0499999523162842,7236,2.0522795282526167,9;15;17;27;30;33;35;45;47;48,3.2537986238267926,2;7;11;16;23;26;28;37;38;41;44;50,0,,0,,4,2,0,0,2,cuts_added_reoptimize
V50_TIGHT,IR2-mixed-projected-full-closure,18,1,0,0.76978540992134548,6.423026805552734,2.0090000629425049,6844,1.1578947368420227,6;9;15;27;33;45;48,1.7634387309251467,7;11;16;22;26;28;37;38;44;46;50,0,,0,,4,2,0,0,2,cuts_added_reoptimize
